series_id,series_name,units,date,raw_value,is_missing,normalized_value
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-01-01,99.1403,false,100
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-02-01,98.9061,false,99.76376912315173546983416431
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-03-01,98.7163,false,99.57232326309280887792350840
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-04-01,100.3701,false,101.2404642713407161366265787
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-05-01,99.8865,false,100.7526707100946839983336746
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-06-01,99.889,false,100.7551923889679575308930879
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-07-01,99.0533,false,99.91224557521008106693241800
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-08-01,99.4839,false,100.3465795443427143149657606
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-09-01,100.6216,false,101.4941451659920335121035543
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-10-01,101.2205,false,102.0982385568734409720365986
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-11-01,101.3754,false,102.2544817798614690494178452
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-12-01,101.3369,false,102.2156479252130566480028808
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-01-01,101.4459,false,102.3255931240877826675932996
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-02-01,102.567,false,103.4564147980185656085365891
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-03-01,102.9063,false,103.7986570546992494475001589
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-04-01,103.7057,false,104.6049890912171942186981480
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-05-01,102.5113,false,103.4002317927220313031128613
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-06-01,103.7318,false,104.6313154186541698986184226
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-07-01,102.9217,false,103.8141905965586144080661446
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-08-01,103.7415,false,104.6410995326824712049489461
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-09-01,103.7964,false,104.6964756007395579799536616
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-10-01,103.6114,false,104.5098713641173165705570792
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-11-01,103.0399,false,103.9334155736869870274752043
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-12-01,103.5443,false,104.4421895031586549566624269
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-01-01,101.8218,false,102.7047527594731910232266798
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-02-01,101.2835,false,102.1617848644799339925338132
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-03-01,100.9792,false,101.8548461120250796094020292
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-04-01,100.2768,false,101.1463552157901479015092752
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-05-01,100.3047,false,101.1744971520158805248723274
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-06-01,100.5504,false,101.4223277516812033048114642
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-07-01,99.7027,false,100.5672768793316138845656106
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-08-01,100.3221,false,101.1920480369738643114858438
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-09-01,99.134,false,99.99364536923935069795027854
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-10-01,97.8024,false,98.65049833417893631550439125
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-11-01,99.6267,false,100.4906178415840984947594470
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-12-01,99.4598,false,100.3222705600043574610930167
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-01-01,98.7351,false,99.59128628821982584277029624
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-02-01,99.085,false,99.94422046332318945978577834
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-03-01,91.7963,false,92.59231614187167075346756062
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-04-01,72.4491,false,73.07734594307259510007534776
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-05-01,77.8301,false,78.50500754990654658095648288
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-06-01,87.7798,false,88.54098686407041334351419150
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-07-01,93.0104,false,93.81694426988822910562102394
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-08-01,93.905,false,94.71930183790042999668147060
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-09-01,93.9252,false,94.73967700319648013976152987
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-10-01,94.7215,false,95.54288215791156573058584652
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-11-01,95.3641,false,96.19105449549779453965743497
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-12-01,96.1928,false,97.02694060841050511245174767
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-01-01,97.2194,false,98.06244282093154852264921530
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-02-01,93.8219,false,94.63548123215281777440657331
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-03-01,96.1015,false,96.93484889595855570338197484
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-04-01,95.127,false,95.95189847115653271172267988
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-05-01,96.1336,false,96.96722725269138786144484130
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-06-01,95.9943,false,96.82671930587258662723433357
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-07-01,97.52,false,98.36564948865395807759306760
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-08-01,97.1147,false,97.95683490971885297906098731
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-09-01,95.9524,false,96.78445596795652222153856706
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-10-01,97.6726,false,98.51957276707857450501965397
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-11-01,98.682,false,99.53772582895149601120835826
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-12-01,98.9047,false,99.76235698298270229160089288
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-01-01,98.0728,false,98.92324312111220159713053118
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-02-01,98.7534,false,99.60974497757218810110520142
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-03-01,99.6522,false,100.5163389660914885268654624
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-04-01,100.2516,false,101.1209366927475506933103894
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-05-01,99.7356,false,100.6004621733038935730474893
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-06-01,99.4287,false,100.2909008748208347160539155
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-07-01,100.0406,false,100.9081069958432645452959089
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-08-01,100.0955,false,100.9634830639003513203006245
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-09-01,100.294,false,101.1637043664382698055180386
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-10-01,100.9131,false,101.7881729226157274085311422
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-11-01,99.4472,false,100.3095612984830588569935738
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-12-01,98.5727,false,99.42747802861197716771080983
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-01-01,99.5756,false,100.4390747254143874892450396
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-02-01,99.4581,false,100.3205558183705314589526156
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-03-01,98.5799,false,99.43474046376700494148192007
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-04-01,99.7386,false,100.6034881879518218121187852
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-05-01,99.8394,false,100.7051622801222106449143285
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-06-01,99.1397,false,99.99939479707041435218574081
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-07-01,99.6723,false,100.5366132642326077286431451
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-08-01,99.0946,false,99.95390371019655982481392532
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-09-01,98.8213,false,99.67823377577029724541886599
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-10-01,97.725,false,98.57242715626238774746495623
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-11-01,98.7652,false,99.62164730185403917478563208
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-12-01,98.5143,false,99.36857161013230744712291571
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-01-01,96.8103,false,97.64979529010906765462682683
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-02-01,98.1581,false,99.00928280426829452805771215
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-03-01,98.268,false,99.12013580753739901936951976
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-04-01,97.6895,false,98.53661931626190358512128771
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-05-01,98.0371,false,98.88723354680185555218210960
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-06-01,97.7164,false,98.56375258093832679546057456
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-07-01,96.3556,false,97.19115233663807755272074020
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-08-01,97.4213,false,98.26609360673711901214743147
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-09-01,96.2866,false,97.12155399973572805408093379
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-10-01,95.104,false,95.92869902552241621217607774
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-11-01,95.5874,false,96.41629085245858646786422877
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2024-12-01,96.0089,false,96.84144591049250405738130710
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-01-01,96.1163,false,96.94977723488833501613370143
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-02-01,97.6761,false,98.52310311750115745060283255
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-03-01,98.1631,false,99.01432616201484159317653870
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-04-01,98.1335,false,98.98446948415528296767308552
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-05-01,98.5999,false,99.45491389475319320195722627
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-06-01,98.5758,false,99.43060491041483634808448229
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-07-01,99.29,false,100.1509981309316191296576670
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-08-01,99.3948,false,100.2567069092992456145482715
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-09-01,99.3701,false,100.2317927220313031128612683
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-10-01,98.6555,false,99.51099603289479656607857753
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-11-01,98.4614,false,99.31521288517383949816573079
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2025-12-01,98.4655,false,99.31934843852600809156316856
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-01-01,99.4195,false,100.2816210965671881162352747
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-02-01,99.8729,false,100.7389527770240759812104664
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-03-01,99.8098,false,100.6753056022626520194108753
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-04-01,100.8622,false,101.7368315407558782856214879
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-05-01,101.8498,false,102.7329955628538545878921085
IPDMAN,Industrial Production: Durable Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2026-06-01,101.6971,false,102.5789714172743072191631456
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-01-01,99.5441,false,100
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-02-01,99.4265,false,99.88186140615064077127624842
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-03-01,99.1019,false,99.55577477720929718587038308
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-04-01,100.3189,false,100.7783484907694177756391388
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-05-01,100.1472,false,100.6058621254298346160144097
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-06-01,100.1949,false,100.6537805856901614460324620
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-07-01,99.8077,false,100.2648072562813868426154840
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-08-01,99.6412,false,100.0975447063160950774581316
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-09-01,99.6858,false,100.1423489689494404992360170
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-10-01,100.7464,false,101.2078063893289506861782868
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-11-01,100.8253,false,101.2870677418350258830005997
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2017-12-01,100.5601,false,101.0206531577461647651643844
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-01-01,100.2412,false,100.7002926341189482852323744
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-02-01,101.1146,false,101.5776927010239682713490805
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-03-01,101.06,false,101.5228426395939086294416244
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-04-01,101.8116,false,102.2778848771549494143801591
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-05-01,100.9887,false,101.4512160941733362399177852
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-06-01,101.7103,false,102.1761209353442343644676078
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-07-01,101.7704,false,102.2364961861124868274463278
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-08-01,102.0029,false,102.4700610081360924454588469
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-09-01,102.0449,false,102.5122533630822921700030439
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-10-01,101.6625,false,102.1281020170959403922482598
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-11-01,101.403,false,101.8674135383212063798858998
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2018-12-01,101.769,false,102.2350897742809468366281879
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-01-01,100.8777,false,101.3397077275298083964795503
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-02-01,100.2878,false,100.7471060565116365510361739
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-03-01,100.0465,false,100.5047009315469224193096326
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-04-01,99.4028,false,99.85805286300242806956916583
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-05-01,99.3987,false,99.85393408549577523931604183
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-06-01,99.7717,false,100.2286423806132156501490294
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-07-01,99.0618,false,99.51549112403447316315080452
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-08-01,99.7154,false,100.1720845333877145908195463
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-09-01,98.9031,false,99.35606429713061848969451730
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-10-01,98.0889,false,98.53813535910214668674486986
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-11-01,98.9065,false,99.35947986872150132453857135
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2019-12-01,98.9568,false,99.41001023666897385179031203
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-01-01,98.6069,false,99.05850773677194328945663279
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-02-01,98.8309,false,99.28353362981834182035901676
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-03-01,94.3639,false,94.79607530732609968847977931
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-04-01,79.8587,false,80.22444323671618910613486887
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-05-01,83.4204,false,83.80245539414189288968406967
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-06-01,89.9764,false,90.38848108526773560663062904
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-07-01,93.2857,false,93.71293728106437247410946505
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-08-01,94.6243,false,95.05766790799253798065380068
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-09-01,94.5995,false,95.03275432697668671473246531
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-10-01,95.5707,false,96.00840230611357177371637294
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-11-01,96.0944,false,96.53450078909749548190199118
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2020-12-01,96.8555,false,97.29908653551541477596361814
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-01-01,97.7998,false,98.24771131588913858279898055
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-02-01,93.7406,false,94.16992066832690234780363678
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-03-01,96.6782,false,97.12097452284967165306632940
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-04-01,96.8939,false,97.33766240289479738126116967
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-05-01,97.9551,false,98.40372257120211042141121372
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-06-01,97.9706,false,98.41929355933701746261204833
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-07-01,98.8487,false,99.30141515167649313218965263
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-08-01,98.2683,false,98.71835698951519979586936845
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-09-01,97.0654,false,97.50994785225844625648330740
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-10-01,98.4333,false,98.88411266966098442800728521
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-11-01,99.0146,false,99.46807495371398204413923075
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2021-12-01,98.897,false,99.34993635986462281541547917
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-01-01,97.9535,false,98.40211524339463614619048241
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-02-01,98.5223,false,98.97352027895174098716046456
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-03-01,98.9704,false,99.42367252303250519116652820
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-04-01,98.9204,false,99.37344352904893409051867464
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-05-01,98.4799,false,98.93092609205367269381108474
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-06-01,97.9383,false,98.38684562922363053159353493
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-07-01,98.0214,false,98.47032621722432570087026755
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-08-01,98.0019,false,98.45073690957073297161760466
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-09-01,97.9936,false,98.44239889656946016891006097
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-10-01,98.239,false,98.68892279904082713088972626
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-11-01,97.4555,false,97.90183446331826798373786091
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2022-12-01,95.7545,false,96.19304408799717913969788265
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-01-01,97.4332,false,97.87943233200159527284891822
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-02-01,97.4821,false,97.92855628811752780928251900
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-03-01,96.8552,false,97.29878516155151334935973101
IPMAN,Industrial Production: Manufacturing (NAICS),"Index 2017=100, Seasonally Adjusted",2023-04-01,97.7738,false,98.22159223901768161046209670
